曲A,曲B,演奏公演数,全公演割合,演奏ツアー数,全ツアー割合
Airabuniju,Countdown,1,0.0009182736455463728,0,0.0
Drum Solo,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
RUNNERS HIGH,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
RUNNERS HIGH,Shoegazer Speaker,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,Otonoba Chukan Shiken,1,0.0009182736455463728,0,0.0
Paradise Has No Border,harmonized finale,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,Shigaru,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,Rising Hope,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,S.S,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,harmonized finale,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,harmonized finale,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Rising Hope,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Instrumental Jam,1,0.0009182736455463728,0,0.0
RUNNERS HIGH,S.S,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Drum Solo,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,S.S,1,0.0009182736455463728,0,0.0
Instrumental Jam,Namida ga Koboretara,1,0.0009182736455463728,0,0.0
Drum Solo,Namida ga Koboretara,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Namida ga Koboretara,Shoegazer Speaker,1,0.0009182736455463728,0,0.0
Cheap Cheap Endroll,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Countdown,Counter Identity,1,0.0009182736455463728,0,0.0
Countdown,Sentimental Period,2,0.0018365472910927456,0,0.0
Cheap Cheap Endroll,Shigaru,1,0.0009182736455463728,0,0.0
Cheap Cheap Endroll,Rising Hope,1,0.0009182736455463728,0,0.0
Cheap Cheap Endroll,S.S,1,0.0009182736455463728,0,0.0
BUSTER DICE MISERY,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Bachigai Hummingbird,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Paradise Has No Border,Shigaru,1,0.0009182736455463728,0,0.0
Paradise Has No Border,Rising Hope,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,Rising Hope,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,Shigaru,1,0.0009182736455463728,0,0.0
Bachigai Hummingbird,Namida ga Koboretara,1,0.0009182736455463728,0,0.0
Program continued,S.S,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Shoegazer Speaker,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,Program continued,1,0.0009182736455463728,0,0.0
Paradise Has No Border,Program continued,1,0.0009182736455463728,0,0.0
Program continued,Shigaru,1,0.0009182736455463728,0,0.0
Program continued,Rising Hope,1,0.0009182736455463728,0,0.0
Chandelier Waltz,Namida ga Koboretara,1,0.0009182736455463728,0,0.0
BUSTER DICE MISERY,Namida ga Koboretara,1,0.0009182736455463728,0,0.0
Chandelier Waltz,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Chandelier Waltz,Shigaru,1,0.0009182736455463728,0,0.0
Chandelier Waltz,Rising Hope,1,0.0009182736455463728,0,0.0
Chandelier Waltz,S.S,1,0.0009182736455463728,0,0.0
Cheap Cheap Endroll,Namida ga Koboretara,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Childhood Supernova,Countdown,1,0.0009182736455463728,0,0.0
Countdown,"kid, I like quartet",1,0.0009182736455463728,0,0.0
Phantom Joke,over driver,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Hatch I need,Linear Blue wo Kikinagara,1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Slow Curve wa Utenai (that made me crazy),1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Mermaid Scandalous,1,0.0009182736455463728,0,0.0
Interview,Linear Blue wo Kikinagara,1,0.0009182736455463728,0,0.0
101-kaime no Prologue,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Program continued,Signal ABC,1,0.0009182736455463728,0,0.0
Mikazuki no Yoru no Mannaka,Phantom Joke,1,0.0009182736455463728,0,0.0
Phantom Joke,Program continued,1,0.0009182736455463728,0,0.0
Phantom Joke,Seku x Kara x Shisonzuuru,1,0.0009182736455463728,0,0.0
Mikazuki no Yoru no Mannaka,Program continued,1,0.0009182736455463728,0,0.0
Mikazuki no Yoru no Mannaka,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
CAPACITY Koeru,"Majority Report (darling, I love you)",1,0.0009182736455463728,0,0.0
Clover,"Majority Report (darling, I love you)",1,0.0009182736455463728,0,0.0
"Majority Report (darling, I love you)",Ride on Time,1,0.0009182736455463728,0,0.0
Aerial Alien,Clover,1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Sesshoku Vigilante,1,0.0009182736455463728,0,0.0
Ryusei Kouro,Serenade ga Tomaranai,1,0.0009182736455463728,0,0.0
Seku x Kara x Shisonzuuru,Sentimental Period,2,0.0018365472910927456,0,0.0
Karakuri Karukare,Seku x Kara x Shisonzuuru,1,0.0009182736455463728,0,0.0
Sugar Song to Bitter Step,over driver,1,0.0009182736455463728,0,0.0
Sentimental Period,Serenade ga Tomaranai,1,0.0009182736455463728,0,0.0
Countdown,Seku x Kara x Shisonzuuru,1,0.0009182736455463728,0,0.0
Koko de Atta ga Kemonomichi,Phantom Joke,1,0.0009182736455463728,0,0.0
Countdown,Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,1,0.0009182736455463728,0,0.0
Koko de Atta ga Kemonomichi,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
Countdown,Karakuri Karukare,1,0.0009182736455463728,0,0.0
Light Flat,Love Song wa Totsuzen ni? ~What is the name of that mystery??~,1,0.0009182736455463728,0,0.0
Countdown,Love Song wa Totsuzen ni? ~What is the name of that mystery??~,1,0.0009182736455463728,0,0.0
Phantom Joke,flat song,1,0.0009182736455463728,0,0.0
Program continued,flat song,1,0.0009182736455463728,0,0.0
Phantom Joke,Signal ABC,1,0.0009182736455463728,0,0.0
Light Flat,Seku x Kara x Shisonzuuru,2,0.0018365472910927456,0,0.0
Countdown,Light Flat,1,0.0009182736455463728,0,0.0
RUNNERS HIGH,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Countdown,Snow Reverse,1,0.0009182736455463728,0,0.0
Program continued,WINDOW Akeru,1,0.0009182736455463728,0,0.0
RUNNERS HIGH,harmonized finale,1,0.0009182736455463728,0,0.0
Full Color Program,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
Program continued,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
Chandelier Waltz,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
Cheap Cheap Endroll,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
Paradise Has No Border,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
BUSTER DICE MISERY,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
Bachigai Hummingbird,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
RUNNERS HIGH,Shigaru,1,0.0009182736455463728,0,0.0
Toushindai no Chikyu,UNO Story,1,0.0009182736455463728,0,0.0
RUNNERS HIGH,Rising Hope,1,0.0009182736455463728,0,0.0
UNO Story,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Karakuri Karukare,UNO Story,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
Orion wo Nazoru,S.S,1,0.0009182736455463728,0,0.0
Orion wo Nazoru,Rising Hope,1,0.0009182736455463728,0,0.0
S.S,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Cheap Cheap Endroll,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Paradise Has No Border,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Bachigai Hummingbird,Ryusei Kouro,1,0.0009182736455463728,0,0.0
Shigaru,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Rising Hope,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Orion wo Nazoru,RUNNERS HIGH,1,0.0009182736455463728,0,0.0
Orion wo Nazoru,Shigaru,1,0.0009182736455463728,0,0.0
Ai Ga Arukai?,Orion wo Nazoru,1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Ryusei Kouro,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Worldwide Supergirl,1,0.0009182736455463728,0,0.0
Namida ga Koboretara,Orion wo Nazoru,1,0.0009182736455463728,0,0.0
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
Orion wo Nazoru,Paradise Has No Border,1,0.0009182736455463728,0,0.0
Hitori Omou wa Ame no Naka,Koko de Atta ga Kemonomichi,2,0.0018365472910927456,0,0.0
MIDNIGHT JUNGLE,Siren in the Spy,2,0.0018365472910927456,0,0.0
Hitori Omou wa Ame no Naka,Tarareba Watagashi,2,0.0018365472910927456,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Invisible Sensation,2,0.0018365472910927456,0,0.0
BUSTER DICE MISERY,Momai termination,1,0.0009182736455463728,0,0.0
BUSTER DICE MISERY,Silent Libre Mirage,1,0.0009182736455463728,0,0.0
Momai termination,Silent Libre Mirage,2,0.0018365472910927456,0,0.0
Momai termination,Toushindai no Chikyu,2,0.0018365472910927456,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Momai termination,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",crazy birthday,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Silent Libre Mirage,1,0.0009182736455463728,0,0.0
"10% roll, 10% romance",Toushindai no Chikyu,2,0.0018365472910927456,0,0.0
Kimi no Hitomi ni Koishi Tenai,Tameiki shooting the MOON,3,0.0027548209366391185,0,0.0
Phantom Joke,Tameiki shooting the MOON,1,0.0009182736455463728,0,0.0
Fiction Freak Crisis,Tameiki shooting the MOON,1,0.0009182736455463728,0,0.0
Chandelier Waltz,Phantom Joke,3,0.0027548209366391185,0,0.0
Bachigai Hummingbird,Hatch I need,2,0.0018365472910927456,0,0.0
Hatch I need,Mikansei Daisy,1,0.0009182736455463728,0,0.0
Nani ka ga Kawari So,Silent Libre Mirage,1,0.0009182736455463728,0,0.0
Sayonara Dai Kyu Wakusei,Snow Reverse,5,0.004591368227731864,0,0.0
Light Flat,bad music disco,1,0.0009182736455463728,0,0.0
Jonetsu Satisfaction,Sanpo Saki My Life,1,0.0009182736455463728,0,0.0
5-bu-go no Stardust,bad music disco,1,0.0009182736455463728,0,0.0
Master Volume,bad music disco,2,0.0018365472910927456,0,0.0
Mizu to Ame ni Tsuite,bad music disco,3,0.0027548209366391185,0,0.0
Jonetsu Satisfaction,Ride on Time,1,0.0009182736455463728,0,0.0
Jonetsu Satisfaction,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",1,0.0009182736455463728,0,0.0
Jonetsu Satisfaction,Snow Reverse,1,0.0009182736455463728,0,0.0
Jonetsu Satisfaction,Light Flat,1,0.0009182736455463728,0,0.0
5-bu-go no Stardust,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",2,0.0018365472910927456,0,0.0
Jonetsu Satisfaction,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
5-bu-go no Stardust,Jonetsu Satisfaction,1,0.0009182736455463728,0,0.0
Jonetsu Satisfaction,Master Volume,1,0.0009182736455463728,0,0.0
Jonetsu Satisfaction,Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",Ride on Time,7,0.006427915518824609,0,0.0
5-bu-go no Stardust,Ride on Time,5,0.004591368227731864,0,0.0
Hatch I need,Seihitsu Kanbi Akigure Jojou,1,0.0009182736455463728,0,0.0
Hatch I need,Ride on Time,1,0.0009182736455463728,0,0.0
Hatch I need,Master Volume,3,0.0027548209366391185,0,0.0
CAPACITY Koeru,Siren in the Spy,3,0.0027548209366391185,0,0.0
Another World,CAPACITY Koeru,2,0.0018365472910927456,0,0.0
Another World,Serenade ga Tomaranai,1,0.0009182736455463728,0,0.0
Another World,Chandelier Waltz,4,0.0036730945821854912,0,0.0
Light Flat,Ryusei Kouro,9,0.008264462809917356,0,0.0
CAPACITY Koeru,Tengoku to Jigoku,5,0.004591368227731864,0,0.0
CAPACITY Koeru,Sakura no Ato (all quartets lead to the?),6,0.005509641873278237,0,0.0
Kimi no Moto e,Siren in the Spy,1,0.0009182736455463728,0,0.0
Hatch I need,Shoegazer Speaker,2,0.0018365472910927456,0,0.0
Momai termination,Ride on Time,5,0.004591368227731864,0,0.0
Galileo no Showcase,Momai termination,3,0.0027548209366391185,0,0.0
Master Volume,Momai termination,2,0.0018365472910927456,0,0.0
Hoshi Oitachi no Inori,Sentimental Period,2,0.0018365472910927456,0,0.0
Hoshi Oitachi no Inori,Light Flat,2,0.0018365472910927456,0,0.0
Hoshi Oitachi no Inori,Itsuka no Shounen,2,0.0018365472910927456,0,0.0
CAPACITY Koeru,Ride on Time,5,0.004591368227731864,0,0.0
CAPACITY Koeru,Serenade ga Tomaranai,2,0.0018365472910927456,0,0.0
Sanpo Saki My Life,Serenade ga Tomaranai,5,0.004591368227731864,0,0.0
23:25,Another World,6,0.005509641873278237,0,0.0
Another World,Light Flat,13,0.011937557392102846,0,0.0
MR. Andy,mix juice no Iutouri,2,0.0018365472910927456,0,0.0
Clover,Tsuki to Tenbin,7,0.006427915518824609,0,0.0
Light Flat,Tsuki to Tenbin,9,0.008264462809917356,0,0.0
Sentimental Period,Tsuki to Tenbin,7,0.006427915518824609,0,0.0
Master Volume,Shoegazer Speaker,1,0.0009182736455463728,0,0.0
Master Volume,Phantom Joke,3,0.0027548209366391185,0,0.0
Ride on Time,Shoegazer Speaker,2,0.0018365472910927456,0,0.0
Nagareboshi wo Uchi Otose,Seihitsu Kanbi Akigure Jojou,1,0.0009182736455463728,0,0.0
Ride on Time,Seihitsu Kanbi Akigure Jojou,1,0.0009182736455463728,0,0.0
Mikansei Daisy,Shoegazer Speaker,5,0.004591368227731864,0,0.0
Mikansei Daisy,Phantom Joke,2,0.0018365472910927456,0,0.0
Mikansei Daisy,Seihitsu Kanbi Akigure Jojou,1,0.0009182736455463728,0,0.0
Sayonara Dai Kyu Wakusei,bad music disco,1,0.0009182736455463728,0,0.0
Sanpo Saki My Life,bad music disco,1,0.0009182736455463728,0,0.0
Atorakushon ga Hajimaru (they call it “NO.6”),Childhood Supernova,1,0.0009182736455463728,0,0.0
5-bu-go no Stardust,Hitori Omou wa Ame no Naka,3,0.0027548209366391185,0,0.0
WINDOW Akeru,bad music disco,1,0.0009182736455463728,0,0.0
Jonetsu Satisfaction,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Alone,Hitori Omou wa Ame no Naka,1,0.0009182736455463728,0,0.0
Hitori Omou wa Ame no Naka,mouth to mouse(sent you),1,0.0009182736455463728,0,0.0
Hitori Omou wa Ame no Naka,bad music disco,1,0.0009182736455463728,0,0.0
Hitori Omou wa Ame no Naka,Jonetsu Satisfaction,1,0.0009182736455463728,0,0.0
Alone,Galileo no Showcase,1,0.0009182736455463728,0,0.0
Jonetsu Satisfaction,Sentimental Period,1,0.0009182736455463728,0,0.0
Alone,Full Color Program,1,0.0009182736455463728,0,0.0
Alone,Counter Identity,1,0.0009182736455463728,0,0.0
Alone,Hakoniwa Rock Show,1,0.0009182736455463728,0,0.0
Alone,mouth to mouse(sent you),1,0.0009182736455463728,0,0.0
Alone,MR. Andy,1,0.0009182736455463728,0,0.0
Alone,Sora no Tobikata,1,0.0009182736455463728,0,0.0
Alone,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Sentimental Period,bad music disco,2,0.0018365472910927456,0,0.0
Snow Reverse,bad music disco,1,0.0009182736455463728,0,0.0
Kimi no Hitomi ni Koishi Tenai,Siren in the Spy,3,0.0027548209366391185,0,0.0
Friday Novels,Serenade ga Tomaranai,1,0.0009182736455463728,0,0.0
Friday Novels,Galileo no Showcase,1,0.0009182736455463728,0,0.0
"10% roll, 10% romance","Majority Report (darling, I love you)",3,0.0027548209366391185,0,0.0
"10% roll, 10% romance",Momai termination,2,0.0018365472910927456,0,0.0
"10% roll, 10% romance",Siren in the Spy,5,0.004591368227731864,0,0.0
Kimi no Hitomi ni Koishi Tenai,"Majority Report (darling, I love you)",2,0.0018365472910927456,0,0.0
"Majority Report (darling, I love you)",fake town baby,1,0.0009182736455463728,0,0.0
Alone,Sentimental Period,1,0.0009182736455463728,0,0.0
"Majority Report (darling, I love you)",Siren in the Spy,1,0.0009182736455463728,0,0.0
Momai termination,Seihitsu Kanbi Akigure Jojou,1,0.0009182736455463728,0,0.0
Momai termination,fake town baby,2,0.0018365472910927456,0,0.0
Siren in the Spy,fake town baby,3,0.0027548209366391185,0,0.0
Friday Novels,kaleido proud fiesta,2,0.0018365472910927456,0,0.0
Chaos ga Kiwamaru,Friday Novels,3,0.0027548209366391185,0,0.0
Alone,bad music disco,1,0.0009182736455463728,0,0.0
Alone,Jonetsu Satisfaction,1,0.0009182736455463728,0,0.0
Alone,Ride on Time,1,0.0009182736455463728,0,0.0
MR. Andy,bad music disco,1,0.0009182736455463728,0,0.0
bad music disco,mouth to mouse(sent you),2,0.0018365472910927456,0,0.0
Jonetsu Satisfaction,mouth to mouse(sent you),1,0.0009182736455463728,0,0.0
Ride on Time,mouth to mouse(sent you),2,0.0018365472910927456,0,0.0
"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",mouth to mouse(sent you),1,0.0009182736455463728,0,0.0
Light Flat,mouth to mouse(sent you),3,0.0027548209366391185,0,0.0
Sayonara Dai Kyu Wakusei,mouth to mouse(sent you),5,0.004591368227731864,0,0.0
Jonetsu Satisfaction,MR. Andy,1,0.0009182736455463728,0,0.0
Alone,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",1,0.0009182736455463728,0,0.0
Sora no Tobikata,bad music disco,2,0.0018365472910927456,0,0.0
Jonetsu Satisfaction,Sora no Tobikata,1,0.0009182736455463728,0,0.0
"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",Sora no Tobikata,2,0.0018365472910927456,0,0.0
Jonetsu Satisfaction,bad music disco,1,0.0009182736455463728,0,0.0
Ride on Time,bad music disco,2,0.0018365472910927456,0,0.0
"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",bad music disco,1,0.0009182736455463728,0,0.0
Sora no Tobikata,mouth to mouse(sent you),1,0.0009182736455463728,0,0.0
Hakoniwa Rock Show,Jonetsu Satisfaction,1,0.0009182736455463728,0,0.0
Hakoniwa Rock Show,bad music disco,1,0.0009182736455463728,0,0.0
Counter Identity,Jonetsu Satisfaction,1,0.0009182736455463728,0,0.0
Counter Identity,bad music disco,1,0.0009182736455463728,0,0.0
Counter Identity,mouth to mouse(sent you),2,0.0018365472910927456,0,0.0
Full Color Program,Jonetsu Satisfaction,1,0.0009182736455463728,0,0.0
Full Color Program,bad music disco,1,0.0009182736455463728,0,0.0
Galileo no Showcase,Jonetsu Satisfaction,1,0.0009182736455463728,0,0.0
Galileo no Showcase,bad music disco,3,0.0027548209366391185,0,0.0
Alone,Mizu to Ame ni Tsuite,1,0.0009182736455463728,0,0.0
Alone,Master Volume,1,0.0009182736455463728,0,0.0
5-bu-go no Stardust,Alone,1,0.0009182736455463728,0,0.0
Alone,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
Alone,Light Flat,1,0.0009182736455463728,0,0.0
Alone,Sanpo Saki My Life,1,0.0009182736455463728,0,0.0
Alone,Snow Reverse,1,0.0009182736455463728,0,0.0
Clover,Hoshi Oitachi no Inori,2,0.0018365472910927456,0,0.0
Hoshi Oitachi no Inori,Karakuri Karukare,2,0.0018365472910927456,0,0.0
Deirai Kyousou Gakudan,Hoshi Oitachi no Inori,3,0.0027548209366391185,0,0.0
Messenger From Zen Sekai,bad music disco,2,0.0018365472910927456,0,0.0
Dance Party,Hakoniwa Rock Show,1,0.0009182736455463728,0,0.0
Dance Party,Sayonara Dai Kyu Wakusei,2,0.0018365472910927456,0,0.0
Andromeda,MR. Andy,5,0.004591368227731864,0,0.0
Andromeda,Itsuka no Shounen,3,0.0027548209366391185,0,0.0
Andromeda,Karakuri Karukare,2,0.0018365472910927456,0,0.0
Messenger From Zen Sekai,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",7,0.006427915518824609,0,0.0
Sayonara Summer Time Machine,Tengoku to Jigoku,4,0.0036730945821854912,0,0.0
Dance Party,Ryusei Kouro,1,0.0009182736455463728,0,0.0
Miss. Sandy,Sayonara Summer Time Machine,4,0.0036730945821854912,0,0.0
Sayonara Summer Time Machine,Shoegazer Speaker,5,0.004591368227731864,0,0.0
Signal ABC,Tengoku to Jigoku,5,0.004591368227731864,0,0.0
Deirai Kyousou Gakudan,Nani ka ga Kawari So,5,0.004591368227731864,0,0.0
Mikansei Daisy,Nani ka ga Kawari So,6,0.005509641873278237,0,0.0
Airabuniju,Nani ka ga Kawari So,4,0.0036730945821854912,0,0.0
Dance Party,Searchlight,1,0.0009182736455463728,0,0.0
Dance Party,Light Flat,1,0.0009182736455463728,0,0.0
Hakoniwa Rock Show,Hoshi Oitachi no Inori,2,0.0018365472910927456,0,0.0
Chaos ga Kiwamaru,Siren in the Spy,4,0.0036730945821854912,0,0.0
Program continued,instant EGOIST,2,0.0018365472910927456,0,0.0
BUSTER DICE MISERY,Program continued,2,0.0018365472910927456,0,0.0
Instrumental Jam,Program continued,4,0.0036730945821854912,0,0.0
Cheap Cheap Endroll,Program continued,2,0.0018365472910927456,0,0.0
Siren in the Spy,kaleido proud fiesta,3,0.0027548209366391185,0,0.0
Haru ga Kite Bokura,Siren in the Spy,3,0.0027548209366391185,0,0.0
Ryusei Kouro,Snow Reverse,3,0.0027548209366391185,0,0.0
Dance Party,Sentimental Period,2,0.0018365472910927456,0,0.0
Momai termination,Serenade ga Tomaranai,2,0.0018365472910927456,0,0.0
Sayonara Summer Time Machine,Toumei Ningen,1,0.0009182736455463728,0,0.0
Macaroni,Sayonara Summer Time Machine,1,0.0009182736455463728,0,0.0
Clover,Mikansei Daisy,1,0.0009182736455463728,0,0.0
Mikansei Daisy,Toumei Ningen,1,0.0009182736455463728,0,0.0
Macaroni,Mikansei Daisy,1,0.0009182736455463728,0,0.0
Deirai Kyousou Gakudan,Miss. Sandy,5,0.004591368227731864,0,0.0
Deirai Kyousou Gakudan,Signal ABC,4,0.0036730945821854912,0,0.0
Deirai Kyousou Gakudan,Shoegazer Speaker,4,0.0036730945821854912,0,0.0
FISH INN,Galileo no Showcase,1,0.0009182736455463728,0,0.0
Nagareboshi wo Uchi Otose,Toushindai no Chikyu,3,0.0027548209366391185,0,0.0
Fiction Freak Crisis,Otonoba Chukan Shiken,1,0.0009182736455463728,0,0.0
Karakuri Karukare,Tameiki shooting the MOON,2,0.0018365472910927456,0,0.0
Karakuri Karukare,Worldwide Supergirl,4,0.0036730945821854912,0,0.0
FISH INN,MR. Andy,1,0.0009182736455463728,0,0.0
FISH INN,Itsuka no Shounen,1,0.0009182736455463728,0,0.0
FISH INN,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
Mikansei Daisy,Miss. Sandy,4,0.0036730945821854912,0,0.0
23:25,FISH INN,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",kaleido proud fiesta,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",Linear Blue wo Kikinagara,1,0.0009182736455463728,0,0.0
"kid, I like quartet",mix juice no Iutouri,1,0.0009182736455463728,0,0.0
BUSTER DICE MISERY,Childhood Supernova,1,0.0009182736455463728,0,0.0
BUSTER DICE MISERY,"kid, I like quartet",1,0.0009182736455463728,0,0.0
