曲A(前),曲B(後),繋ぎ公演数,全公演での発生割合,繋ぎツアー数,全ツアーでの発生割合
Linear Blue wo Kikinagara,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Clover,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Hakoniwa Rock Show,5-bu-go no Stardust,1,0.0009182736455463728,0,0.0
Full Color Program,Sentimental Period,3,0.0027548209366391185,0,0.0
Orion wo Nazoru,Chandelier Waltz,2,0.0018365472910927456,0,0.0
Ryusei no Squall,Bachigai Hummingbird,2,0.0018365472910927456,0,0.0
Miss. Sandy,Ryusei no Squall,1,0.0009182736455463728,0,0.0
Full Color Program,Linear Blue wo Kikinagara,2,0.0018365472910927456,0,0.0
Serenade ga Tomaranai,Full Color Program,1,0.0009182736455463728,0,0.0
Nagareboshi wo Uchi Otose,crazy birthday,1,0.0009182736455463728,0,0.0
Mekator Jikuu Tankentai,Nagareboshi wo Uchi Otose,1,0.0009182736455463728,0,0.0
Sugar Song to Bitter Step,Mekator Jikuu Tankentai,1,0.0009182736455463728,0,0.0
Toushindai no Chikyu,MR. Andy,1,0.0009182736455463728,0,0.0
Karakuri Karukare,Master Volume,2,0.0018365472910927456,0,0.0
Hakoniwa Rock Show,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Light Flat,5-bu-go no Stardust,1,0.0009182736455463728,0,0.0
Sora no Tobikata,"Yuunagi, Ensemble",1,0.0009182736455463728,0,0.0
23:25,Deirai Kyousou Gakudan,1,0.0009182736455463728,0,0.0
Tengoku to Jigoku,Sakura no Ato (all quartets lead to the?),4,0.0036730945821854912,0,0.0
Chandelier Waltz,Tengoku to Jigoku,4,0.0036730945821854912,0,0.0
MR. Andy,Chandelier Waltz,2,0.0018365472910927456,0,0.0
"10% roll, 10% romance",City peel,1,0.0009182736455463728,0,0.0
Master Volume,Sanpo Saki My Life,6,0.005509641873278237,0,0.0
Mizu to Ame ni Tsuite,Master Volume,2,0.0018365472910927456,0,0.0
fake town baby,Kimi no Hitomi ni Koishi Tenai,1,0.0009182736455463728,0,0.0
Cheap Cheap Endroll,Orion wo Nazoru,2,0.0018365472910927456,0,0.0
"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",Sentimental Period,2,0.0018365472910927456,0,0.0
Full Color Program,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",1,0.0009182736455463728,0,0.0
FISH INN,Itsuka no Shounen,1,0.0009182736455463728,0,0.0
MR. Andy,FISH INN,1,0.0009182736455463728,0,0.0
Galileo no Showcase,23:25,2,0.0018365472910927456,0,0.0
Linear Blue wo Kikinagara,23:25,1,0.0009182736455463728,0,0.0
Tameiki shooting the MOON,Linear Blue wo Kikinagara,3,0.0027548209366391185,0,0.0
Worldwide Supergirl,Sakura no Ato (all quartets lead to the?),2,0.0018365472910927456,0,0.0
Ride on Time,Worldwide Supergirl,2,0.0018365472910927456,0,0.0
Karakuri Karukare,Ride on Time,2,0.0018365472910927456,0,0.0
Clover,Master Volume,2,0.0018365472910927456,0,0.0
Coffee Cup Syndrome,Clover,2,0.0018365472910927456,0,0.0
Galileo no Showcase,Karakuri Karukare,3,0.0027548209366391185,0,0.0
WINDOW Akeru,Galileo no Showcase,3,0.0027548209366391185,0,0.0
Light Flat,Ride on Time,1,0.0009182736455463728,0,0.0
Hakoniwa Rock Show,Master Volume,1,0.0009182736455463728,0,0.0
Itsuka no Shounen,Sayonara Dai Kyu Wakusei,2,0.0018365472910927456,0,0.0
Invisible Sensation,Cheap Cheap Endroll,1,0.0009182736455463728,0,0.0
Kimi no Hitomi ni Koishi Tenai,Invisible Sensation,4,0.0036730945821854912,0,0.0
Otonoba Chukan Shiken,Kimi no Hitomi ni Koishi Tenai,1,0.0009182736455463728,0,0.0
Fiction Freak Crisis,Tengoku to Jigoku,3,0.0027548209366391185,0,0.0
Orion wo Nazoru,Fiction Freak Crisis,1,0.0009182736455463728,0,0.0
BUSTER DICE MISERY,fake town baby,2,0.0018365472910927456,0,0.0
Sanpo Saki My Life,5-bu-go no Stardust,2,0.0018365472910927456,0,0.0
mouth to mouse(sent you),WINDOW Akeru,1,0.0009182736455463728,0,0.0
5-bu-go no Stardust,Gyakuten Sayonara,1,0.0009182736455463728,0,0.0
Galileo no Showcase,Messenger From Zen Sekai,1,0.0009182736455463728,0,0.0
Sentimental Period,Orion wo Nazoru,2,0.0018365472910927456,0,0.0
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Sentimental Period,2,0.0018365472910927456,0,0.0
Kimi no Moto e,Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,1,0.0009182736455463728,0,0.0
Counter Identity,Kimi no Moto e,2,0.0018365472910927456,0,0.0
Bachigai Hummingbird,Counter Identity,4,0.0036730945821854912,0,0.0
"kid, I like quartet",Sugar Song to Bitter Step,4,0.0036730945821854912,0,0.0
BUSTER DICE MISERY,"kid, I like quartet",1,0.0009182736455463728,0,0.0
Atorakushon ga Hajimaru (they call it “NO.6”),Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Childhood Supernova,Atorakushon ga Hajimaru (they call it “NO.6”),1,0.0009182736455463728,0,0.0
23:25,Childhood Supernova,3,0.0027548209366391185,0,0.0
Siren in the Spy,Master Volume,1,0.0009182736455463728,0,0.0
5-bu-go no Stardust,Sanpo Saki My Life,1,0.0009182736455463728,0,0.0
Deirai Kyousou Gakudan,Mizu to Ame ni Tsuite,3,0.0027548209366391185,0,0.0
kaleido proud fiesta,kaleido proud fiesta,1,0.0009182736455463728,0,0.0
Orion wo Nazoru,Orion wo Nazoru,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku",Orion wo Nazoru,1,0.0009182736455463728,0,0.0
"I wanna believe, Yoru o Iku","I wanna believe, Yoru o Iku",1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,"I wanna believe, Yoru o Iku",1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Linear Blue wo Kikinagara,1,0.0009182736455463728,0,0.0
harmonized finale,Linear Blue wo Kikinagara,1,0.0009182736455463728,0,0.0
MR. Andy,cody beats,6,0.005509641873278237,0,0.0
Gyakuten Sayonara,MR. Andy,6,0.005509641873278237,0,0.0
mix juice no Iutouri,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
Sanpo Saki My Life,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",1,0.0009182736455463728,0,0.0
Shoegazer Speaker,Chaos ga Kiwamaru,1,0.0009182736455463728,0,0.0
MR. Andy,"Yuunagi, Ensemble",1,0.0009182736455463728,0,0.0
5-bu-go no Stardust,Hakoniwa Rock Show,2,0.0018365472910927456,0,0.0
Kimi no Hitomi ni Koishi Tenai,Sekai wa Fancy,2,0.0018365472910927456,0,0.0
Silent Libre Mirage,Kimi no Hitomi ni Koishi Tenai,1,0.0009182736455463728,0,0.0
mix juice no Iutouri,Silent Libre Mirage,1,0.0009182736455463728,0,0.0
Sugar Song to Bitter Step,mix juice no Iutouri,4,0.0036730945821854912,0,0.0
Siren in the Spy,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,MR. Andy,3,0.0027548209366391185,0,0.0
CAPACITY Koeru,Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,6,0.005509641873278237,0,0.0
Kimi no Moto e,CAPACITY Koeru,2,0.0018365472910927456,0,0.0
Bachigai Hummingbird,Kimi no Moto e,2,0.0018365472910927456,0,0.0
Clover,WINDOW Akeru,1,0.0009182736455463728,0,0.0
Bachigai Hummingbird,Full Color Program,1,0.0009182736455463728,0,0.0
Sora no Tobikata,Hakoniwa Rock Show,4,0.0036730945821854912,0,0.0
Deirai Kyousou Gakudan,Sora no Tobikata,2,0.0018365472910927456,0,0.0
Childhood Supernova,Sentimental Period,2,0.0018365472910927456,0,0.0
Hakoniwa Rock Show,Childhood Supernova,1,0.0009182736455463728,0,0.0
Sayonara Dai Kyu Wakusei,Full Color Program,3,0.0027548209366391185,0,0.0
Karakuri Karukare,Mizu to Ame ni Tsuite,4,0.0036730945821854912,0,0.0
Cross Heart 1 Gousen (Advantage In a Long Time),Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Cross Heart 1 Gousen (Advantage In a Long Time),1,0.0009182736455463728,0,0.0
Kimi no Moto e,Linear Blue wo Kikinagara,2,0.0018365472910927456,0,0.0
Yayoichou Lonely Planet,Haru ga Kite Bokura,2,0.0018365472910927456,0,0.0
Full Color Program,Yayoichou Lonely Planet,1,0.0009182736455463728,0,0.0
Itsuka no Shounen,"Yuunagi, Ensemble",2,0.0018365472910927456,0,0.0
kaleido proud fiesta,Orion wo Nazoru,1,0.0009182736455463728,0,0.0
to the CIDER ROAD,Bachigai Hummingbird,1,0.0009182736455463728,0,0.0
Invisible Sensation,Boujaku no Charisma,1,0.0009182736455463728,0,0.0
Kimi no Hitomi ni Koishi Tenai,MIDNIGHT JUNGLE,1,0.0009182736455463728,0,0.0
Master Volume,Kimi no Hitomi ni Koishi Tenai,1,0.0009182736455463728,0,0.0
Karakuri Karukare,"10% roll, 10% romance",1,0.0009182736455463728,0,0.0
Silent Libre Mirage,Karakuri Karukare,1,0.0009182736455463728,0,0.0
Snow Reverse,Galileo no Showcase,1,0.0009182736455463728,0,0.0
Andromeda,23:25,2,0.0018365472910927456,0,0.0
Ryusei Kouro,Andromeda,1,0.0009182736455463728,0,0.0
Searchlight,Ryusei Kouro,1,0.0009182736455463728,0,0.0
Tsuki to Tenbin,Searchlight,1,0.0009182736455463728,0,0.0
Sayonara Dai Kyu Wakusei,Tsuki to Tenbin,1,0.0009182736455463728,0,0.0
Another World,Light Flat,2,0.0018365472910927456,0,0.0
fake town baby,Sugar Song to Bitter Step,2,0.0018365472910927456,0,0.0
Drum Solo,fake town baby,1,0.0009182736455463728,0,0.0
Friday Novels,Drum Solo,1,0.0009182736455463728,0,0.0
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Friday Novels,1,0.0009182736455463728,0,0.0
Master Volume,"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",1,0.0009182736455463728,0,0.0
CAPACITY Koeru,Toushindai no Chikyu,1,0.0009182736455463728,0,0.0
"10% roll, 10% romance",CAPACITY Koeru,1,0.0009182736455463728,0,0.0
Tengoku to Jigoku,Siren in the Spy,5,0.004591368227731864,0,0.0
Full Color Program,Clover,1,0.0009182736455463728,0,0.0
Chaos ga Kiwamaru,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Koisuru Wakusei,fake town baby,1,0.0009182736455463728,0,0.0
Boujaku no Charisma,Koisuru Wakusei,1,0.0009182736455463728,0,0.0
Sugar Song to Bitter Step,Hakoniwa Rock Show,2,0.0018365472910927456,0,0.0
Phantom Joke,to the CIDER ROAD,1,0.0009182736455463728,0,0.0
Enogu,Siren in the Spy,1,0.0009182736455463728,0,0.0
Master Volume,Sakura no Ato (all quartets lead to the?),4,0.0036730945821854912,0,0.0
Clover,First Love,1,0.0009182736455463728,0,0.0
Kimagure Zattou,Clover,1,0.0009182736455463728,0,0.0
WINDOW Akeru,Kimagure Zattou,1,0.0009182736455463728,0,0.0
Orion wo Nazoru,WINDOW Akeru,1,0.0009182736455463728,0,0.0
over driver,Orion wo Nazoru,1,0.0009182736455463728,0,0.0
23:25,Master Volume,2,0.0018365472910927456,0,0.0
"Yuunagi, Ensemble",23:25,2,0.0018365472910927456,0,0.0
Pandemic Sudden Death,like coffee no Omajinai,1,0.0009182736455463728,0,0.0
Momai termination,Chandelier Waltz,1,0.0009182736455463728,0,0.0
Master Volume,Momai termination,1,0.0009182736455463728,0,0.0
I Love Need You,cody beats,1,0.0009182736455463728,0,0.0
Bachigai Hummingbird,I Love Need You,1,0.0009182736455463728,0,0.0
Childhood Supernova,Clover,1,0.0009182736455463728,0,0.0
Hakoniwa Rock Show,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Invisible Sensation,Hakoniwa Rock Show,2,0.0018365472910927456,0,0.0
Nani ka ga Kawari So,Kimi no Hitomi ni Koishi Tenai,2,0.0018365472910927456,0,0.0
Siren in the Spy,Nani ka ga Kawari So,1,0.0009182736455463728,0,0.0
mouth to mouse(sent you),Bachigai Hummingbird,1,0.0009182736455463728,0,0.0
Mou Kimi ni Aenai,mouth to mouse(sent you),1,0.0009182736455463728,0,0.0
Sakura no Ato (all quartets lead to the?),Mou Kimi ni Aenai,1,0.0009182736455463728,0,0.0
Millennium Happy Chainsaw Edge,Ikenai fool logic,1,0.0009182736455463728,0,0.0
Tengoku to Jigoku,Millennium Happy Chainsaw Edge,1,0.0009182736455463728,0,0.0
Siren in the Spy,kaleido proud fiesta,1,0.0009182736455463728,0,0.0
First Love,Sentimental Period,1,0.0009182736455463728,0,0.0
Siren in the Spy,Sanpo Saki My Life,1,0.0009182736455463728,0,0.0
Instrumental Jam,Phantom Joke,1,0.0009182736455463728,0,0.0
Scarsdale,Mekator Jikuu Tankentai,1,0.0009182736455463728,0,0.0
Drum Solo,Instrumental Jam,3,0.0027548209366391185,0,0.0
mouth to mouse(sent you),Drum Solo,1,0.0009182736455463728,0,0.0
Seihitsu Kanbi Akigure Jojou,mouth to mouse(sent you),1,0.0009182736455463728,0,0.0
Scarsdale,Seihitsu Kanbi Akigure Jojou,2,0.0018365472910927456,0,0.0
"I wanna believe, Yoru o Iku",Scarsdale,1,0.0009182736455463728,0,0.0
Orion wo Nazoru,"I wanna believe, Yoru o Iku",1,0.0009182736455463728,0,0.0
Kimi no Hitomi ni Koishi Tenai,Orion wo Nazoru,4,0.0036730945821854912,0,0.0
Kimi no Moto e,Kimi no Hitomi ni Koishi Tenai,1,0.0009182736455463728,0,0.0
Sakura no Ato (all quartets lead to the?),Kimi no Moto e,3,0.0027548209366391185,0,0.0
Otonoba Chukan Shiken,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
mix juice no Iutouri,Otonoba Chukan Shiken,1,0.0009182736455463728,0,0.0
Galileo no Showcase,Chandelier Waltz,1,0.0009182736455463728,0,0.0
fake town baby,Galileo no Showcase,1,0.0009182736455463728,0,0.0
Sayonara Dai Kyu Wakusei,fake town baby,1,0.0009182736455463728,0,0.0
mouth to mouse(sent you),Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
"Catch up, latency",mouth to mouse(sent you),1,0.0009182736455463728,0,0.0
Light Flat,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Tasogare in the Spy,instant EGOIST,1,0.0009182736455463728,0,0.0
Sakura no Ato (all quartets lead to the?),Tasogare in the Spy,1,0.0009182736455463728,0,0.0
Tameiki shooting the MOON,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Nani ka ga Kawari So,Momai termination,1,0.0009182736455463728,0,0.0
Ride on Time,Nani ka ga Kawari So,1,0.0009182736455463728,0,0.0
Mekator Jikuu Tankentai,Ride on Time,2,0.0018365472910927456,0,0.0
Master Volume,Orion wo Nazoru,2,0.0018365472910927456,0,0.0
Scarsdale,Sentimental Period,2,0.0018365472910927456,0,0.0
cody beats,Scarsdale,1,0.0009182736455463728,0,0.0
Galileo no Showcase,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",2,0.0018365472910927456,0,0.0
Hakoniwa Rock Show,Itsuka no Shounen,3,0.0027548209366391185,0,0.0
Nani ka ga Kawari So,Tengoku to Jigoku,2,0.0018365472910927456,0,0.0
"10% roll, 10% romance",Nani ka ga Kawari So,1,0.0009182736455463728,0,0.0
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,"10% roll, 10% romance",1,0.0009182736455463728,0,0.0
Kimi no Moto e,Scarsdale,3,0.0027548209366391185,0,0.0
Orion wo Nazoru,Kimi no Moto e,1,0.0009182736455463728,0,0.0
Master Volume,Airabuniju,1,0.0009182736455463728,0,0.0
Childhood Supernova,Ride on Time,1,0.0009182736455463728,0,0.0
Full Color Program,Childhood Supernova,3,0.0027548209366391185,0,0.0
cody beats,Full Color Program,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,Nani ka ga Kawari So,1,0.0009182736455463728,0,0.0
Bachigai Hummingbird,Otonoba Chukan Shiken,1,0.0009182736455463728,0,0.0
Nagareboshi wo Uchi Otose,Bachigai Hummingbird,2,0.0018365472910927456,0,0.0
"Majority Report (darling, I love you)",Nagareboshi wo Uchi Otose,1,0.0009182736455463728,0,0.0
Galileo no Showcase,MR. Andy,4,0.0036730945821854912,0,0.0
Sora no Tobikata,Light Flat,1,0.0009182736455463728,0,0.0
Clover,Sora no Tobikata,1,0.0009182736455463728,0,0.0
Galileo no Showcase,Another World,4,0.0036730945821854912,0,0.0
Sayonara Dai Kyu Wakusei,Itsuka no Shounen,4,0.0036730945821854912,0,0.0
Master Volume,Sayonara Dai Kyu Wakusei,2,0.0018365472910927456,0,0.0
Light Flat,Master Volume,2,0.0018365472910927456,0,0.0
Searchlight,Light Flat,5,0.004591368227731864,0,0.0
5-bu-go no Stardust,Searchlight,3,0.0027548209366391185,0,0.0
Itsuka no Shounen,Sentimental Period,4,0.0036730945821854912,0,0.0
Deirai Kyousou Gakudan,MR. Andy,8,0.0073461891643709825,0,0.0
23:25,Hoshi Oitachi no Inori,2,0.0018365472910927456,0,0.0
Ride on Time,Karakuri Karukare,1,0.0009182736455463728,0,0.0
cody beats,Sanpo Saki My Life,1,0.0009182736455463728,0,0.0
Ride on Time,cody beats,1,0.0009182736455463728,0,0.0
"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",Bachigai Hummingbird,1,0.0009182736455463728,0,0.0
Kirai = Kirai,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",1,0.0009182736455463728,0,0.0
Scarsdale,Kirai = Kirai,1,0.0009182736455463728,0,0.0
Toumei Ningen,Linear Blue wo Kikinagara,1,0.0009182736455463728,0,0.0
Clover,Toumei Ningen,2,0.0018365472910927456,0,0.0
Macaroni,Orion wo Nazoru,2,0.0018365472910927456,0,0.0
Master Volume,cody beats,4,0.0036730945821854912,0,0.0
Sora no Tobikata,Master Volume,2,0.0018365472910927456,0,0.0
Sakura no Ato (all quartets lead to the?),Mikansei Daisy,6,0.005509641873278237,0,0.0
CAPACITY Koeru,Sakura no Ato (all quartets lead to the?),2,0.0018365472910927456,0,0.0
Kirai = Kirai,CAPACITY Koeru,1,0.0009182736455463728,0,0.0
MR. Andy,Kirai = Kirai,1,0.0009182736455463728,0,0.0
Scarsdale,MR. Andy,2,0.0018365472910927456,0,0.0
Bachigai Hummingbird,Scarsdale,3,0.0027548209366391185,0,0.0
kaleido proud fiesta,Phantom Joke,1,0.0009182736455463728,0,0.0
Boujaku no Charisma,kaleido proud fiesta,1,0.0009182736455463728,0,0.0
Numbness like a ginger,Boujaku no Charisma,1,0.0009182736455463728,0,0.0
Invisible Sensation,fake town baby,1,0.0009182736455463728,0,0.0
harmonized finale,Sugar Song to Bitter Step,1,0.0009182736455463728,0,0.0
instant EGOIST,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Karakuri Karukare,Galileo no Showcase,5,0.004591368227731864,0,0.0
Hoshi Oitachi no Inori,5-bu-go no Stardust,2,0.0018365472910927456,0,0.0
Deirai Kyousou Gakudan,23:25,4,0.0036730945821854912,0,0.0
Sayonara Summer Time Machine,cody beats,1,0.0009182736455463728,0,0.0
Hitori Omou wa Ame no Naka,Counter Identity,2,0.0018365472910927456,0,0.0
Orion wo Nazoru,harmonized finale,2,0.0018365472910927456,0,0.0
Airabuniju,Orion wo Nazoru,3,0.0027548209366391185,0,0.0
Master Volume,Tengoku to Jigoku,2,0.0018365472910927456,0,0.0
Sakura no Ato (all quartets lead to the?),Master Volume,1,0.0009182736455463728,0,0.0
WINDOW Akeru,Sentimental Period,2,0.0018365472910927456,0,0.0
Messenger From Zen Sekai,Full Color Program,12,0.011019283746556474,0,0.0
Sugar Song to Bitter Step,Cheap Cheap Endroll,6,0.005509641873278237,0,0.0
MR. Andy,Tengoku to Jigoku,1,0.0009182736455463728,0,0.0
Otonoba Chukan Shiken,MR. Andy,1,0.0009182736455463728,0,0.0
Messenger From Zen Sekai,MR. Andy,5,0.004591368227731864,0,0.0
Karakuri Karukare,Messenger From Zen Sekai,1,0.0009182736455463728,0,0.0
Full Color Program,Karakuri Karukare,5,0.004591368227731864,0,0.0
Tsuki to Tenbin,Galileo no Showcase,3,0.0027548209366391185,0,0.0
Light Flat,Tsuki to Tenbin,1,0.0009182736455463728,0,0.0
MR. Andy,Light Flat,2,0.0018365472910927456,0,0.0
Phantom Joke,Sugar Song to Bitter Step,4,0.0036730945821854912,0,0.0
Sakura no Ato (all quartets lead to the?),Phantom Joke,1,0.0009182736455463728,0,0.0
Nagareboshi wo Uchi Otose,Sakura no Ato (all quartets lead to the?),3,0.0027548209366391185,0,0.0
Mikansei Daisy,Nagareboshi wo Uchi Otose,1,0.0009182736455463728,0,0.0
Seihitsu Kanbi Akigure Jojou,Mikansei Daisy,1,0.0009182736455463728,0,0.0
Orion wo Nazoru,Seihitsu Kanbi Akigure Jojou,2,0.0018365472910927456,0,0.0
Bachigai Hummingbird,Master Volume,1,0.0009182736455463728,0,0.0
Chaos ga Kiwamaru,Bachigai Hummingbird,1,0.0009182736455463728,0,0.0
Deirai Kyousou Gakudan,Hitori Omou wa Ame no Naka,2,0.0018365472910927456,0,0.0
Counter Identity,MR. Andy,3,0.0027548209366391185,0,0.0
Karakuri Karukare,Deirai Kyousou Gakudan,6,0.005509641873278237,0,0.0
Clover,23:25,3,0.0027548209366391185,0,0.0
Clover,Karakuri Karukare,2,0.0018365472910927456,0,0.0
Hakoniwa Rock Show,Mizu to Ame ni Tsuite,8,0.0073461891643709825,0,0.0
Galileo no Showcase,harmonized finale,1,0.0009182736455463728,0,0.0
Master Volume,like coffee no Omajinai,1,0.0009182736455463728,0,0.0
Momai termination,Tameiki shooting the MOON,2,0.0018365472910927456,0,0.0
Ride on Time,Momai termination,2,0.0018365472910927456,0,0.0
Sugar Song to Bitter Step,Ride on Time,2,0.0018365472910927456,0,0.0
CAPACITY Koeru,Tengoku to Jigoku,2,0.0018365472910927456,0,0.0
Sakura no Ato (all quartets lead to the?),CAPACITY Koeru,2,0.0018365472910927456,0,0.0
Kimi no Moto e,Sakura no Ato (all quartets lead to the?),1,0.0009182736455463728,0,0.0
Siren in the Spy,Kimi no Moto e,1,0.0009182736455463728,0,0.0
Ryusei Kouro,Searchlight,1,0.0009182736455463728,0,0.0
Light Flat,Ryusei Kouro,1,0.0009182736455463728,0,0.0
Linear Blue wo Kikinagara,Galileo no Showcase,3,0.0027548209366391185,0,0.0
Serenade ga Tomaranai,Linear Blue wo Kikinagara,5,0.004591368227731864,0,0.0
Ride on Time,Serenade ga Tomaranai,1,0.0009182736455463728,0,0.0
Bachigai Hummingbird,Ride on Time,3,0.0027548209366391185,0,0.0
Sanpo Saki My Life,Chandelier Waltz,2,0.0018365472910927456,0,0.0
Another World,Sanpo Saki My Life,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,Itsuka no Shounen,2,0.0018365472910927456,0,0.0
Another World,Mizu to Ame ni Tsuite,2,0.0018365472910927456,0,0.0
23:25,Another World,1,0.0009182736455463728,0,0.0
5-bu-go no Stardust,Toushindai no Chikyu,1,0.0009182736455463728,0,0.0
Sanpo Saki My Life,Airabuniju,1,0.0009182736455463728,0,0.0
Sayonara Dai Kyu Wakusei,Searchlight,2,0.0018365472910927456,0,0.0
Searchlight,"Yuunagi, Ensemble",1,0.0009182736455463728,0,0.0
bad music disco,Sentimental Period,1,0.0009182736455463728,0,0.0
Mizu to Ame ni Tsuite,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",4,0.0036730945821854912,0,0.0
Counter Identity,Galileo no Showcase,7,0.006427915518824609,0,0.0
Messenger From Zen Sekai,Counter Identity,2,0.0018365472910927456,0,0.0
Karakuri Karukare,Itsuka no Shounen,2,0.0018365472910927456,0,0.0
Andromeda,MR. Andy,2,0.0018365472910927456,0,0.0
Ryusei Kouro,Sayonara Dai Kyu Wakusei,1,0.0009182736455463728,0,0.0
Hakoniwa Rock Show,Ryusei Kouro,2,0.0018365472910927456,0,0.0
Dance Party,Hakoniwa Rock Show,1,0.0009182736455463728,0,0.0
Searchlight,Dance Party,1,0.0009182736455463728,0,0.0
Toumei Ningen,Mikansei Daisy,1,0.0009182736455463728,0,0.0
Sayonara Summer Time Machine,Macaroni,1,0.0009182736455463728,0,0.0
